track_uri|track_name|artist_uri|artist_name|album_uri|album_name|popularity|danceability|energy|speechiness|instrumentalness|tempo|acousticness|duration_ms|key|liveness|loudness|mode|time_signature|valence
2qMnZF5Ja2WvmfbblByQza|Soltera (Remix)|47MpMsUfWtgyIIBEFOr4FE|Lunay|1vjAHYcwKFRbjR75BnI13N|Soltera (Remix)|0|0.795|0.755|0.0454|0.0|92.02|0.327|266192|5|0.464|-4.788|1|4|0.816
1qE8DOtw7zdXHMgZm20eLM|The Feels|7n2Ycct7Beij7Dj7meI4X0|TWICE|51aC8iSMhWlYY6ymv7P8zi|Formula of Love: O+T=<3|72|0.808|0.903|0.0729|0.0|120.044|0.0899|198053|9|0.0816|-2.179|1|4|0.922
2b8fOow8UzyDFAE27YhOZM|Memories|04gDigrS5kc9YWfZHwBETP|Maroon 5|3nR9B40hYLKLcR0Eph3Goc|Memories|36|0.764|0.32|0.0546|0.0|91.019|0.837|189486|11|0.0822|-7.209|1|4|0.575
0KkIkfsLEJbrcIhYsCL7L5|China|2R21vXR83lH98kGeO99Y66|Anuel AA|7JtT7OyWM8BnIS5FXXPMKg|Emmanuel|73|0.786|0.808|0.0881|0.000289|105.029|0.0846|301714|7|0.0822|-3.702|1|4|0.608
6G41AeVgQkpvEbTxN5fNkW|Habiba|0Jsk5iYMr5aNjHury7blm1|Boef|5PUULHwxm3XJdr4g3fNRxP|Slaaptekort|0|0.898|0.813|0.306|0.0|126.986|0.113|215978|8|0.0854|-5.725|0|4|0.771
7iKDsPfLT0d5mu2htfMKBZ|Love To Hate Me|41MozSoPIsD1dJM0CLPjZF|BLACKPINK|71O60S5gIJSIAhdnrDIh3N|THE ALBUM|71|0.686|0.64|0.159|0.0|162.225|0.0334|171798|8|0.0801|-5.491|1|4|0.597
3ZCTVFBt2Brf31RLEnCkWJ|everything i wanted|6qqNVTkY8uBg9cP3Jd7DAH|Billie Eilish|4i3rAwPw7Ln2YrKDusaWyT|everything i wanted|85|0.704|0.225|0.0994|0.657|120.006|0.902|245426|6|0.106|-14.454|0|4|0.243
0qOnSQQF0yzuPWsXrQ9paz|Stereo Hearts (feat. Adam Levine)|4IJczjB0fJ04gs4uvP0Fli|Gym Class Heroes|2mumCpGmuE9iDeOvMx6XrB|The Papercut Chronicles II|85|0.646|0.795|0.0976|0.0|89.99|0.0319|210960|9|0.267|-3.293|1|4|0.796
35lIK2q78MSgv3Abb4qAjk|Casanova|3drqpTL4sQOckmAfF9i1wg|Summer Cem|072fTpYGjAwWgEYXSICnuM|Casanova|1|0.709|0.588|0.0721|0.0|143.971|0.0971|206813|1|0.117|-4.461|1|4|0.195
4guBZjUyrGoHsTahO3IHdj|Did It Again|4Ga1P7PMIsmqEZqhYZQgDo|Lil Tecca|1I6FpscJIfwf4T56VxGVsB|We Love You Tecca|75|0.686|0.561|0.191|0.0|148.775|0.185|116240|10|0.114|-9.929|0|4|0.186
4vv1KjUzPwrtDbozizSfQc|Don't Quit (feat. Travis Scott & Jeremih)|0QHgL1lAIqAw0HtD7YldmP|DJ Khaled|4JBZ0QHveEpESepanNBG8A|Grateful|50|0.652|0.827|0.0445|0.0|100.011|0.015|229147|7|0.432|-3.98|0|4|0.659
37yAd2kwEI9axbB6UznrOQ|ELMAS|3CJKkU0XuElRT1z8rEtIYg|Luciano|3I9p3UhZEHa6jmZyHhveco|ELMAS|64|0.791|0.427|0.158|6.17e-05|140.055|0.643|184901|10|0.167|-7.427|0|4|0.38
0k1WUmIRnG3xU6fvvDVfRG|Way 2 Sexy (with Future & Young Thug)|3TVXtAsR1Inumwj472S9r4|Drake|3SpBlxme9WbeQdI9kx7KAV|Certified Lover Boy|87|0.803|0.597|0.141|4.5e-06|136.008|0.000619|257605|11|0.323|-6.035|0|4|0.331
4llK75pXNWZz6KAho2Gp16|She Will Be Loved - Radio Mix|04gDigrS5kc9YWfZHwBETP|Maroon 5|5zClcGCSWj926AMjvBNSLc|Songs About Jane: 10th Anniversary Edition|81|0.651|0.663|0.0281|0.0|102.0|0.228|259453|0|0.0994|-5.569|0|4|0.465
6qNALlmZa1ESnCxJmXE1K9|The Way I Am|6VuMaDnrHyPL1p4EHjYLi7|Charlie Puth|0mZIUXje90JtHxPNzWsJNR|Voicenotes|67|0.755|0.769|0.186|2.38e-06|114.966|0.314|186080|10|0.0628|-5.658|0|4|0.642
2qT1uLXPVPzGgFOx4jtEuo|no tears left to cry|66CXWjxzNUsdJxJ2JdwvnR|Ariana Grande|3tx8gQqWbGwqIGZHqDNrGe|Sweetener|81|0.699|0.713|0.0594|3.11e-06|121.993|0.04|205920|9|0.294|-5.507|0|4|0.354
3vJKLsUYcC7mARUTOMUPaJ|Who I Want|5f7VJjfbwm532GiveGC0ZK|Lil Baby|6CvBb1XqN0igtQrWrbXD80|The Voice of the Heroes|68|0.77|0.561|0.083|0.0|145.928|0.14|173208|10|0.123|-4.97|0|4|0.81
08bNPGLD8AhKpnnERrAc6G|FRIENDS|64KEffDW9EtZ1y2vBYgq8T|Marshmello|1BmxOYHjQv1dKZRr13YRZM|FRIENDS|82|0.626|0.88|0.0504|0.0|95.079|0.205|202621|9|0.128|-2.384|0|4|0.534
6ju3FaV3aVLzGzwERKZuFK|How Long - Remix|6VuMaDnrHyPL1p4EHjYLi7|Charlie Puth|5CNJeXYWLF5KlcTzpRvsWn|How Long (Remix)|0|0.863|0.631|0.0822|0.0|109.99|0.17|206965|1|0.078|-4.959|0|4|0.89
6l1Jnqfu7GAOV4MDgA2bNP|QUELLI CHE NON PENSANO - Il cervello (feat. Coez)|5AZuEF0feCXMkUCwQiQlW7|Marracash|19iZTn6IM82raMquk5Z7Ul|Persona|0|0.623|0.684|0.294|0.0|177.99|0.211|190187|11|0.354|-4.832|0|4|0.46
0Z9HQ8YvHqdeOjTwsR3cS7|Two High|5DK8eK7fjvRsziXzyr3sFA|Moon Taxi|2X0fRqWApq284H4mTi4RgU|Two High|46|0.65|0.765|0.0464|0.00457|107.015|0.0933|213226|11|0.119|-4.603|0|4|0.475
4ZLzoOkj0MPWrTLvooIuaa|Get You The Moon (feat. Snøw)|4qIVPF0s71ZYW3qzhu5GkF|Kina|5LZSpPoBVBsh6kRSEKfPQ8|Get You The Moon (feat. Snøw)|83|0.498|0.235|0.188|0.0|118.917|0.72|179080|1|0.144|-16.541|0|4|0.0895
6pXcDMr10gh902gPlKuSLv|Freedom (feat. Kendrick Lamar)|6vWDO969PvNqNYHIOW5v0m|Beyoncé|4X6b6POxbjX9inC7TWQd54|Lemonade|39|0.458|0.804|0.294|0.0|84.733|0.0375|289760|2|0.685|-6.421|1|4|0.408
4M3FO0ji6Lc8vwD1sgf1nc|Born To Be Yours|23fqKkggKUBHNkbKtXEls4|Kygo|7gIr6zk4xjZZ2UA3Tq0UVr|KYGO HITS COLLECTION 2018 - JAPAN ONLY EDITION|14|0.681|0.709|0.0371|0.0|114.02|0.29|193320|3|0.0979|-5.808|1|4|0.456
15dnkAHcHC0vrIUlbiPiqU|I Don’t Know Why|53XhwfbYqKCa1cC15pYq2q|Imagine Dragons|5GlPAy2PRJW06GVFhKwGTl|Evolve|0|0.475|0.657|0.0708|8.81e-06|132.071|0.0058|190120|2|0.181|-7.381|1|4|0.0707
7iDa6hUg2VgEL1o1HjmfBn|Meant to Be (feat. Florida Georgia Line)|64M6ah0SkkRsnPGtGiRAbb|Bebe Rexha|6t5D6LEgHxqUVOxJItkzfb|All Your Fault: Pt. 2|78|0.643|0.783|0.0856|0.0|154.084|0.047|163870|10|0.083|-6.458|1|4|0.579
7dMOzsTZOUtOF7W5kLN0gf|Discoteque|34G31kGbSQmemVlI0G784o|THE ROOP|1OfWh8e9R7tOmrX4pGlDBe|Discoteque|58|0.826|0.799|0.0594|0.00206|115.004|0.0477|180522|5|0.125|-6.12|1|4|0.628
1CxLWO9XW1aK4yv7zViVdn|Seeing Blind|1Hsdzj7Dlq2I7tHP7501T4|Niall Horan|3QLB5s0MY7ERTwh4GpNMkf|Flicker (Deluxe)|0|0.715|0.566|0.0411|0.0|93.998|0.0375|185281|9|0.107|-7.536|1|4|0.509
0lYBSQXN6rCTvUZvg9S0lU|Let Me Love You|540vIaP2JwjQb9dm3aArA4|DJ Snake|02sEJTj1sye1JaqxqpcSCp|Encore|85|0.649|0.716|0.0349|2.63e-05|99.988|0.0863|205947|8|0.135|-5.371|1|4|0.163
4kDgnKgZTX6puRz9EoNjle|title track|6TIYQ3jFPwQSRmorSezPxX|Machine Gun Kelly|57lgFncHBYu5E3igZnuCJK|Tickets To My Downfall|66|0.268|0.829|0.101|0.0|199.886|0.00107|165967|7|0.157|-5.17|1|4|0.351
5PIBgH1cUFwu5IiUk9tnN9|Walk On Water (feat. Beyoncé)|7dGJo4pcD2V6oG8kP0tJRR|Eminem|15YmkgHUd5PAgvl1XI9SL5|Revival|0|0.468|0.444|0.291|0.0|76.019|0.796|303640|9|0.619|-10.217|0|3|0.637
3HVWdVOQ0ZA45FuZGSfvns|I Don't Care (with Justin Bieber)|6eUKZXaKkcviH0Ku9w2n3V|Ed Sheeran|5Nux7ozBJ5KJ02QYWwrneR|I Don't Care (with Justin Bieber)|81|0.798|0.675|0.0442|0.0|101.956|0.0912|219947|6|0.0894|-5.041|1|4|0.842
4j3iq13kHs5PB94jdTp3Y3|ADMV|1r4hJ1h58CWwUQe3MxPuau|Maluma|0p2yf6DucEgvj8Uk8KXJJv|PAPI JUANCHO|66|0.561|0.39|0.0568|0.0|163.919|0.819|193700|9|0.126|-4.959|1|4|0.705
2h9TDNEXRhcDIV3fsoEVq9|What Other People Say|6L1XC7NrmgWRlwAeLJvVtA|Sam Fischer|0VzqGKZQDQLSse6W0hgABW|What Other People Say|76|0.652|0.472|0.0399|0.0|126.904|0.158|194890|7|0.121|-8.084|1|4|0.24
1O01cSag3DaCGneWQgPBL4|Drop Out|3wyVrVrFCkukjdVIdirGVY|Lil Pump|3zGtADK8O9cFL3x6B2yvsB|Harverd Dropout|46|0.95|0.573|0.138|0.0|120.032|0.00306|121000|0|0.0887|-6.31|1|4|0.549
33z5crv3IO5U2BOi8xod92|Something New (feat. Ty Dolla $ign)|137W8MRPWKqSmrBGDBFSop|Wiz Khalifa|23v9U72YT4KljW8FpdJErK|Something New (feat. Ty Dolla $ign)|53|0.814|0.635|0.0809|0.0|87.581|0.0935|200774|7|0.0892|-6.609|0|4|0.784
4O2XaXdnpyUPj90lNq1bIR|Simmer|6Rx1JKzBrSzoKQtmbVmBnM|Hayley Williams|6y66tQfVkXh0NIScWb9yKX|Simmer|0|0.781|0.598|0.043|0.00271|109.97|0.213|266116|7|0.118|-7.418|1|4|0.362
4ve2uzqdwnHr20G5YgMMqr|Missin You Crazy|1z7b1Pr1rSlvWRzsW3HOrS|Russ|48Kac3ieDtt9OSp9Fm4g9e|ZOO|74|0.716|0.729|0.117|0.0|131.975|0.0991|226693|5|0.0842|-6.313|1|4|0.276
4cno0k9jDEFpLAQyHNjqVx|Tócame (feat. Arcangel & De La Ghetto)|7FNnA9vBm6EKceENgCGRMb|Anitta|6OW0sjGhqQJKxjcBzyvpcq|Tócame (feat. Arcangel & De La Ghetto)|65|0.785|0.74|0.172|8.28e-05|100.057|0.0205|166265|1|0.22|-5.374|1|4|0.746
3ARUWZ4hryYXhp6X7KHcaD|Don't Shut Me Down|0LcJLqbBmaGUft1e9Mm8HV|ABBA|0uUtGVj0y9FjfKful7cABY|Voyage|61|0.727|0.575|0.0286|0.0|99.991|0.105|236293|0|0.113|-8.247|1|4|0.55
6LKYeyLt4G4SlZ6OJwFhVS|This Feeling (feat. Kelsea Ballerini)|69GGBxA162lTqCwzJG5jLp|The Chainsmokers|3c7IGLGpCdyd8NdiOq5nT3|Sick Boy...Beach House|0|0.539|0.651|0.0432|0.0|105.159|0.0651|199227|1|0.0662|-5.304|1|4|0.474
2U7Hu2RaNQNRi7izoJyZaX|rockstar|246dkjvS1zLTtiykXe5h60|Post Malone|2LomtUxwdbgjZ6Hk9u2Laa|rockstar (feat. 21 Savage)|0|0.578|0.532|0.066|8.97e-05|159.784|0.117|218320|5|0.143|-6.636|0|4|0.12
2VkuxjlbnbaBiWYpdBGVol|Oh Santa! (feat. Ariana Grande & Jennifer Hudson)|4iHNK0tOyZPYnBU7nGAgpQ|Mariah Carey|5VfesyhwiNgpEEPXlO5c84|Mariah Carey's Magical Christmas Special (Apple TV+ Original Soundtrack)|41|0.648|0.938|0.115|1.28e-06|78.496|0.0339|200467|1|0.0564|-3.298|1|4|0.849
4IvenHmD0spfFDOKphoUDp|After Dark|3TVXtAsR1Inumwj472S9r4|Drake|2o9McLtDM7mbODV7yZF2mc|Scorpion|0|0.65|0.429|0.192|0.0|141.855|0.0386|289560|2|0.139|-13.071|1|4|0.333
4PS1e8f2LvuTFgUs1Cn3ON|The Christmas Song (Merry Christmas To You)|7v4imS0moSyGdXyLgVTIV7|Nat King Cole|6vBGI5522jvPi0ZZuGQNp4|The Christmas Song (Expanded Edition)|60|0.319|0.21|0.0341|8.06e-05|78.696|0.92|192160|1|0.138|-15.231|1|4|0.209
3WATWS2Ywo5HeHtG0bE2iZ|Teardrops|1Ffb6ejR6Fe5IamqA5oRUF|Bring Me The Horizon|0e1WaSNDZnoPixaxDNdWo4|POST HUMAN: SURVIVAL HORROR|69|0.497|0.916|0.108|0.0|96.051|0.000323|215004|7|0.36|-3.323|1|4|0.401
6tNSmBKSjFV1366ASuULfZ|I Knew You Were Trouble (Taylor's Version)|06HL4z0CvFAxyc27GXpf02|Taylor Swift|6x9s2ObPdpATZgrwxsk9c0|Red (Taylor's Version)|71|0.584|0.557|0.0342|0.0|154.008|0.0129|219760|6|0.0576|-6.371|1|4|0.767
2ajzBr7vwHTEBeqDzcsNRC|That Way - Bonus Track|4O15NlyKLIASxsJ0PrXPfz|Lil Uzi Vert|7IyoGB8J31fvQDwGtHAq9m|Eternal Atake|69|0.712|0.598|0.0388|0.0|130.007|0.0546|212354|7|0.154|-5.368|0|4|0.504
4fouWK6XVHhzl78KzQ1UjL|abcdefu|2VSHKHBTiXWplO8lxcnUC9|GAYLE|6tUQPKlpR4x1gjrXTtOImI|abcdefu|98|0.695|0.54|0.0493|0.0|121.932|0.299|168602|4|0.367|-5.692|1|4|0.415
4jMPZl0GrSFgbogJ0C6sNG|SKYBOX|2hlmm7s2ICUX0LVIhVFlZQ|Gunna|0gA0nZrZ55PLUp7ARfrICu|WUNNA|59|0.78|0.635|0.17|0.0|140.997|0.132|178093|1|0.1|-7.917|1|4|0.371
0fWBFDRTIuk8ZgNdZqhCer|So Good (& Metro Boomin)|0c173mlxpT3dSFRgMO8XPh|Big Sean|0llyIxX3nDC3hobbGibVZl|Double Or Nothing (& Metro Boomin)|63|0.619|0.404|0.441|0.0|90.008|0.0144|268720|8|0.115|-8.333|0|4|0.566
2P91MQbaiQOfbiz9VqhqKQ|I Like Me Better|5JZ7CnR6gTvEMKX4g70Amv|Lauv|7lqieLm717j9Z8JrG7POkS|I met you when I was 18. (the playlist)|85|0.752|0.505|0.253|2.55e-06|91.97|0.535|197437|9|0.104|-7.621|1|4|0.419
7ARoqP7G8UYW8SyYPyPp7k|NO CHÃO NOVINHA|7FNnA9vBm6EKceENgCGRMb|Anitta|6AyOkPbsH3YKjpxCLTmIgh|NO CHÃO NOVINHA|83|0.703|0.806|0.0594|0.00661|141.984|0.06|136901|7|0.375|-3.563|1|4|0.704
3KhF2YiNpJvGpfiCW45R6D|Runnin' with the Devil - 2015 Remaster|2cnMpRsOVqtPMfq7YiFE6K|Van Halen|7DdEbYFPKTZ8KB4z6L4UnQ|Van Halen (Remastered)|72|0.472|0.9|0.0582|0.000297|95.826|0.148|214960|8|0.34|-6.406|0|4|0.42
32iYwQ4OYiurnGnOfJ1aEh|Lucid Dreams|4MCBfE4596Uoi2O4DtmEMz|Juice WRLD|0nelyamSDy2XwukAEGcwJT|Lucid Dreams|0|0.437|0.481|0.237|0.0|83.606|0.377|239947|11|0.33|-9.681|0|4|0.216
3TRFq09DUgYj1mug6RRqJW|Lot to Learn|787bCXOIvGeBw0Bc4kEjhD|Luke Christopher|6dgQDrfjCOe7E8ruh1ruWa|TMRW|64|0.405|0.846|0.195|0.0|82.232|0.0948|248337|6|0.0666|-3.57|1|4|0.602
1lsBTdE6MGsKeZCD6llNu7|Done for Me (feat. Kehlani)|6VuMaDnrHyPL1p4EHjYLi7|Charlie Puth|0mZIUXje90JtHxPNzWsJNR|Voicenotes|71|0.856|0.632|0.074|0.0|112.009|0.193|180493|6|0.0688|-3.692|0|4|0.697
2LOkdHHNKdEx24cQELBaD8|Open It Up|6oMuImdp5ZcFhWP0ESe6mG|Migos|7fd7SEK25VS3gJAUgSwL6y|Culture II|71|0.767|0.869|0.0645|0.0|125.007|0.276|245798|10|0.413|-3.87|0|4|0.474
2CGbKCiVUTHxhIJtP6Gvdi|Cada Quien|1TvpKRrUuwpyfFHRC3OJ6N|Grupo F1rmo|5ynfLHCOh3DDbyUWsvdio0|Cada Quien|8|0.714|0.805|0.0469|0.0|110.082|0.214|196387|3|0.112|-3.849|1|3|0.749
1EJIcDYXwSqipW5dFe4uJz|EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)|0QHgL1lAIqAw0HtD7YldmP|DJ Khaled|5kE2OAuUYGBqqzscqgBXXf|KHALED KHALED|81|0.477|0.727|0.286|0.0|150.062|0.000866|236524|2|0.108|-4.053|1|4|0.227
0ADG9OgdVTL7fgREP75BrZ|Ain't My Fault|1Xylc3o4UrD53lo9CvFvVg|Zara Larsson|5YLRVHDVRw3QqWbeTGpC5B|So Good|72|0.576|0.782|0.0296|0.0|141.153|0.00778|224031|6|0.285|-4.825|0|4|0.355
07RmHXaYqBdUyfAESPZkRO|Sleigh Ride|1eEfMU2AhEo7XnKgL7c304|Carpenters|5GMAtv4CU6GYQMo36Uuiqc|Christmas Portrait (Special Edition/Reissue)|44|0.47|0.232|0.192|0.0|201.258|0.871|159440|11|0.104|-15.662|1|4|0.552
4GUj9MfPPkjpZskxb45uiX|ANGELS & DEMONS|6Y64EaNqpqcZYTgs4c76gF|jxdn|2bik66u6GQAzrLi92oYsBj|ANGELS & DEMONS|4|0.554|0.8|0.0395|0.0|115.056|0.119|160120|8|0.629|-3.936|1|4|0.463
5lK18Pt33xNudq4qYDxIm8|Shallow|1HY2Jd0NmPuamShAr6KMms|Lady Gaga|708nDu1WADpksUOEGQ4Qny|Shallow|0|0.572|0.385|0.0308|0.0|95.799|0.371|215733|7|0.231|-6.362|1|4|0.323
1PNiW4AATgyp2kUU8EC4Zc|Eyes Closed|26VFTg2z8YR0cCuwLzESi2|Halsey|11AF1SzGK92hiXViMltKLT|hopeless fountain kingdom (Deluxe)|0|0.573|0.681|0.0448|1.51e-05|130.075|0.0215|202439|1|0.0827|-4.972|0|4|0.0393
7c3SbTuufigBWURcICnAWy|Tints (feat. Kendrick Lamar)|3jK9MiCrA42lLAdMGUZpwa|Anderson .Paak|3rqqwtJE89WoWvMyPTvbZc|Oxnard|64|0.805|0.833|0.12|0.0|109.076|0.0859|268400|1|0.0578|-6.73|0|4|0.703
0Ie5uiv54KgCr7P4sYDTHl|Baby It's Cold Outside (duet with Michael Bublé)|73Np75Wv2tju61Eo9Zw4IR|Idina Menzel|0EGX5qfw6VEPOMoCUFJFHl|Holiday Wishes|54|0.553|0.476|0.0649|0.0|113.401|0.647|166147|0|0.281|-8.869|1|3|0.558
2YuLSGh71kaSX9uzAfBbII|TURN UP|2HPaUgqeutzr3jx5a9WyDV|PARTYNEXTDOOR|2T8UlI17u5hwTqu6zkpkW7|PARTYMOBILE|51|0.443|0.519|0.246|2.33e-05|71.682|0.0989|208763|1|0.0919|-9.337|0|1|0.24
0aCTSZQTlmnjQucALTF00s|Tak Tiki Tak|0NnUMWDCDi1snuMja6IdxH|Harry Nach|7dKHcB3ZLB4fxbSs3Y2Y3O|Tak Tiki Tak|4|0.802|0.579|0.0869|0.000311|99.992|0.335|212406|11|0.173|-4.78|0|4|0.234
5euRP53moGQyGCsq8aNjvo|Connexion|5ZsFI1h6hIdQRw2ti0hz81|ZAYN|2yuQqhSklmfWgn8lmJNk5t|Nobody Is Listening|57|0.619|0.375|0.0886|0.0|171.797|0.59|196493|2|0.108|-10.06|0|4|0.574
1RagpNpkD3KcjXMLGMe99V|Fr Fr (feat. Lil Skies)|137W8MRPWKqSmrBGDBFSop|Wiz Khalifa|0YFou4SbS16F4GhSADLDfz|Rolling Papers 2|64|0.916|0.493|0.162|2.63e-06|140.057|0.12|195591|1|0.211|-7.371|0|4|0.327
1M4OcYkxAtu3ErzSgDEfoi|Up|4kYSro6naA4h99UJvo89HB|Cardi B|0Fe4Uj7GkgA1uDGGk8s92C|Up (Instrumental)|76|0.868|0.795|0.269|0.0193|166.0|0.0012|156945|11|0.0461|-6.044|1|4|0.819
3UoULw70kMsiVXxW0L3A33|pov|66CXWjxzNUsdJxJ2JdwvnR|Ariana Grande|3euz4vS7ezKGnNSwgyvKcd|Positions|81|0.487|0.534|0.0555|0.0|131.798|0.36|201882|0|0.1|-5.664|0|4|0.173
2IKZkwHI5zsZf70STuhvOX|Sick Boy|69GGBxA162lTqCwzJG5jLp|The Chainsmokers|7ipPGzgSu86WmYyNyx2Kry|Sick Boy...You Owe Me|0|0.548|0.58|0.121|0.0|180.066|0.104|193893|11|0.127|-7.524|0|4|0.462
6IRzBP4gVoV4D2zHmocoWy|Eternal Summer|0epOFNiUfyON9EYx7Tpr6V|The Strokes|2xkZV2Hl1Omi8rk2D7t5lN|The New Abnormal|65|0.617|0.78|0.0376|0.0112|93.951|0.0141|375320|7|0.0833|-4.466|0|4|0.326
5T03itPFOPGGkvVPvPiyla|Put It All on Me (feat. Ella Mai)|6eUKZXaKkcviH0Ku9w2n3V|Ed Sheeran|3oIFxDIo2fwuk4lwCmFZCx|No.6 Collaborations Project|63|0.627|0.594|0.0479|0.0|101.007|0.256|197093|7|0.373|-8.306|1|4|0.388
1TZv3bujNaYz646eezRE91|Seeing Green (with Drake & Lil Wayne)|0hCNtLu0JehylgoiP8L4Gh|Nicki Minaj|2upw5IrzeqKApIQZyx5o6r|Beam Me Up Scotty|71|0.573|0.867|0.168|0.0|74.861|0.0853|339506|5|0.38|-2.876|0|4|0.231
6tvDAC8atHIjyLgvOEK1fK|Monday|53XhwfbYqKCa1cC15pYq2q|Imagine Dragons|6DdU5f52hpc2gfeLjK374Y|Mercury - Act 1|50|0.803|0.649|0.219|6.49e-05|90.006|0.127|187896|6|0.0894|-5.842|1|4|0.797
4Kw3CztmD15X1QGDnnHmLD|Auto Pilot|6oMuImdp5ZcFhWP0ESe6mG|Migos|7fd7SEK25VS3gJAUgSwL6y|Culture II|48|0.928|0.721|0.15|0.0|129.997|0.0714|287992|11|0.225|-5.774|1|4|0.254
1t67WYNfUxfOiwaz7SJ66b|One Point Perspective|7Ln80lUS6He07XvHI8qqHH|Arctic Monkeys|7v6FNgLDS8KmaWA1amUtqe|Tranquility Base Hotel & Casino|57|0.714|0.585|0.0419|0.00444|77.104|0.057|208640|8|0.144|-4.57|1|4|0.842
1A8990rtwHQ417l3yADe5t|GNF (OKOKOK)|6AgTAQt8XS6jRWi4sX7w49|Polo G|77PY0GlkdspnYnTjr8zw3X|GNF (OKOKOK)|62|0.753|0.659|0.416|0.0|146.022|0.659|116256|8|0.098|-9.671|1|4|0.459
12mGwph2YzDIlChtq3EdXP|Alone|64KEffDW9EtZ1y2vBYgq8T|Marshmello|2v4Crisjd4sT782Jvn7ISC|Alone|0|0.636|0.953|0.0353|0.0164|142.011|0.0244|273803|2|0.108|-3.74|1|4|0.397
7FfpP3YZ6fOWMdxkIAtud9|Krippy Kush|329e4yvIujISKGKz1BZZbO|Farruko|0v94MG5nbp4w6xdeFkfQrA|TrapXficante|69|0.708|0.56|0.129|0.0|163.043|0.0668|230520|9|0.111|-7.132|1|4|0.411
3DnZfpfe8wLeJgzc00gKeW|On Me (feat. Cardi B)|20sxb77xiYeusSH8cVdatc|Meek Mill|6UYZEYjpN1DYRW0kqFy9ZE|Championships|54|0.864|0.666|0.234|0.0|132.12|0.0482|225008|1|0.134|-5.525|1|4|0.538
6CrnvqCxBKVWahSiQwOesM|Hands|4LLpKhyESsyAXpc4laK94U|Mac Miller|5sY6UIQ32GqwMLAfSNEaXb|Circles|62|0.739|0.627|0.171|0.0|74.962|0.0459|199981|0|0.159|-8.608|1|4|0.542
7enaBBJnekyUCcXRuwGEH6|Posted With Demons|1RyvyyTE3xzB2ZywiAwp0i|Future|4bNPOFOzxGhF5jhfIK6lit|High Off Life|55|0.931|0.574|0.381|0.0|129.967|0.283|189342|4|0.274|-5.695|0|4|0.449
5dQJKDx0x73seZbwSORa1T|Middle Of The Night|7gAppWoH7pcYmphCVTXkzs|The Vamps|5UCJT91sdoBnzWtYLpjcOG|Middle Of The Night|0|0.604|0.746|0.0529|0.0|130.048|0.00342|176111|11|0.0666|-4.299|0|4|0.406
4ecVWqbtW6phQGpZMAyqIU|Not Shy|2KC9Qb60EaY0kW4eH68vr3|ITZY|0aqu2V5ohKHVfWqVFE7Ila|Not Shy|55|0.776|0.911|0.131|2.59e-06|101.027|0.155|177728|2|0.268|-3.08|0|4|0.56
7fQox8Ere1HDm0jhSnsFHu|Obey (with YUNGBLUD)|1Ffb6ejR6Fe5IamqA5oRUF|Bring Me The Horizon|5J7qci2JWfVtHdnhzCupbJ|Obey (with YUNGBLUD)|60|0.462|0.99|0.211|0.0|137.061|0.000103|220539|1|0.374|-3.175|0|4|0.204
2zY1iTaEgs8ROkkWtWLe7l|Ropa Cara|28gNT5KBp7IjEOQoevXf9N|Camilo|1PuH88Md0tzB8UrnBfboJA|Mis Manos|64|0.813|0.549|0.0991|0.000708|169.947|0.124|162229|4|0.0987|-3.691|0|4|0.646
4hanO6Du5J7QEguNHYZHmw|Daddy (feat. Rich The Kid)|3Fl1V19tmjt57oBdxXKAjJ|Blueface|4eAiHYd3nih3os2BqHm0vt|Dirt Bag|68|0.869|0.59|0.257|0.0|107.934|0.07|151147|11|0.236|-8.214|1|4|0.479
4xqIYGwwZTEem9U8A42SPF|Broke In A Minute|2jku7tDXc6XoB6MO2hFuqg|Tory Lanez|2TbrXjwWklhT7JrC5sdUkf|The New Toronto 3|77|0.929|0.7|0.0906|0.0|120.009|0.144|132024|0|0.349|-5.595|0|4|0.802
5lar0mCUejpILVkAz50s2J|Train food|15UsOTVnJzReFVN1VCnxy4|XXXTENTACION|1qsQOC4Jn0fnaUZLAbs4dz|SKINS|59|0.492|0.712|0.691|9.1e-05|137.453|0.564|164083|9|0.357|-7.278|0|3|0.23
45uPKvMUFmObuDYka9AnKa|Pardon My Ego|4xRYI6VqpkE3UwrDrAZL8L|Logic|6GeHCNwwqMMUrpxuGTRYcf|Confessions of a Dangerous Mind|0|0.876|0.954|0.0683|0.00538|95.489|0.0631|173547|1|0.0637|-4.962|1|4|0.506
1aHKVxoYHAWvedbVUTP9SF|Susamam|5LUxu287CsPM7jy3yS3l86|Şanışer|38lyJ1fQ1NtAMz1rQE1Dd4|Susamam|0|0.64|0.681|0.152|0.0|129.805|0.408|851871|0|0.0925|-7.962|0|4|0.298
3tk5DaXxxUoV7b5nOdCDBv|Jesus Christ 2005 God Bless America|3mIj9lX2MWuHmhNCA7LSCW|The 1975|4V4ijZy3zgtfHmzrm1OlbN|Jesus Christ 2005 God Bless America|47|0.541|0.287|0.0345|0.00822|78.947|0.878|264007|2|0.339|-15.897|1|4|0.581
7D7EH7MGyNHWSkqrszerI1|BEBÉ|28gNT5KBp7IjEOQoevXf9N|Camilo|0krfGu8Xf8xZGOeEcQUjai|BEBÉ|75|0.862|0.72|0.0379|1.19e-06|129.972|0.487|198707|4|0.0604|-4.048|1|4|0.965
